[tale] 2018-06-30 18:42:12,700 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/article/publish
[tale] 2018-06-30 18:42:12,702 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/themes
[tale] 2018-06-30 18:42:12,703 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/themes/setting
[tale] 2018-06-30 18:42:12,708 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/themes/setting
[tale] 2018-06-30 18:42:12,711 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/themes/active
[tale] 2018-06-30 18:42:12,712 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin
[tale] 2018-06-30 18:42:12,712 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/index
[tale] 2018-06-30 18:42:12,713 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/profile
[tale] 2018-06-30 18:42:12,713 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/reload
[tale] 2018-06-30 18:42:12,714 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/backup
[tale] 2018-06-30 18:42:12,715 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/setting
[tale] 2018-06-30 18:42:12,716 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/password
[tale] 2018-06-30 18:42:12,717 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/advanced
[tale] 2018-06-30 18:42:12,718 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/profile
[tale] 2018-06-30 18:42:12,719 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/setting
[tale] 2018-06-30 18:42:12,719 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/links
[tale] 2018-06-30 18:42:12,720 INFO  [main] com.blade.mvc.route.Routers | Add Route => ALL	/admin/links/delete
[tale] 2018-06-30 18:42:12,721 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/links/save
[tale] 2018-06-30 18:42:12,723 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/install
[tale] 2018-06-30 18:42:12,724 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/install
[tale] 2018-06-30 18:42:12,725 INFO  [main] com.blade.mvc.route.Routers | Add Route => GET	/admin/comments
[tale] 2018-06-30 18:42:12,725 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/comments/delete
[tale] 2018-06-30 18:42:12,726 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/comments/status
[tale] 2018-06-30 18:42:12,727 INFO  [main] com.blade.mvc.route.Routers | Add Route => POST	/admin/comments
[tale] 2018-06-30 18:42:12,740 INFO  [main] com.blade.mvc.route.Routers | Add Interceptor: BEFORE	/.*
[tale] 2018-06-30 18:42:12,740 INFO  [main] com.blade.mvc.route.Routers | Add Interceptor: AFTER	/.*
[tale] 2018-06-30 18:42:12,751 WARN  [main] com.blade.ioc.Ioc | Duplicated Bean: com.tale.init.WebContext
[tale] 2018-06-30 18:42:12,925 INFO  [main] com.tale.init.SqliteJdbc | database path is: /E:/SecureCRTDownload/tale/resources/tale.db
[tale] 2018-06-30 18:42:12,933 INFO  [main] com.blade.ioc.IocApplication | Add Object: [com.tale.controller.admin.AuthController@530612ba, com.tale.controller.admin.AttachController@2a40cd94, com.tale.controller.IndexController@f4168b8, com.tale.service.impl.AttachServiceImpl@3bd94634, com.tale.controller.admin.IndexController@58a90037, com.tale.controller.admin.CommentController@74294adb, com.tale.interceptor.BaseInterceptor@70a9f84e, com.tale.service.impl.UsersServiceImpl@130f889, com.tale.init.WebContext@1188e820, com.tale.controller.admin.LinksController@2f490758, com.tale.service.impl.SiteServiceImpl@101df177, com.tale.init.WebContext@166fa74d, com.tale.service.impl.ContentsServiceImpl@40f08448, com.tale.service.impl.SiteServiceImpl@101df177, com.tale.service.impl.OptionsServiceImpl@276438c9, com.blade.jdbc.ar.SampleActiveRecord@588df31b, com.tale.controller.admin.ThemeController@33b37288, com.tale.service.impl.AttachServiceImpl@3bd94634, com.tale.service.impl.UsersServiceImpl@130f889, com.tale.controller.admin.CategoryController@77a57272, com.tale.service.impl.CommentsServiceImpl@7181ae3f, com.tale.service.impl.CommentsServiceImpl@7181ae3f, com.tale.controller.admin.PageController@46238e3f, com.tale.service.impl.MetasServiceImpl@6e2c9341, com.tale.controller.InstallController@32464a14, com.tale.interceptor.BaseInterceptor@70a9f84e, com.tale.service.impl.ContentsServiceImpl@40f08448, com.tale.service.impl.MetasServiceImpl@6e2c9341, com.tale.service.impl.LogServiceImpl@4e4aea35, com.tale.service.impl.OptionsServiceImpl@276438c9, com.tale.controller.admin.ArticleController@1442d7b5, com.tale.service.impl.LogServiceImpl@4e4aea35, com.tale.init.WebContext@166fa74d, com.blade.jdbc.ar.SampleActiveRecord@588df31b]
[tale] 2018-06-30 18:42:12,951 INFO  [main] com.blade.mvc.context.BladeInitListener | blade.isDev	=> false
[tale] 2018-06-30 18:42:12,957 INFO  [main] com.blade.mvc.context.BladeInitListener | Tale (塌了) initialize successfully, Time elapsed: 325 ms.
